KODE_JENIS_PELAPOR|KODE_PELAPOR|BULAN_DATA|NOMOR_CIF_LAMA_DEBITUR|NOMOR_CIF_DEBITUR|JENIS_IDENTITAS|NOMOR_IDENTITAS|NAMA_SESUAI_IDENTITAS|NAMA_LENGKAP|KODE_STATUS_PENDIDIKAN_ATAU_GELAR_DEBITUR|JENIS_KELAMIN|TEMPAT_LAHIR|TANGGAL_LAHIR|NAMA_GADIS_IBU_KANDUNG|NPWP|ALAMAT|KELURAHAN|KECAMATAN|KODE_KABUPATEN_ATAU_KOTA|KODE_POS|NOMOR_TELEPON|NOMOR_TELEPON_SELULER|ALAMAT_E-MAIL|KODE_NEGARA_DOMISILI|KODE_PEKERJAAN|TEMPAT_BEKERJA|KODE_BIDANG_USAHA_TEMPAT_KERJA|ALAMAT_TEMPAT_BEKERJA|KODE_GOLONGAN_DEBITUR|STATUS_PERKAWINAN_DEBITUR|KODE_KANTOR_CABANG|OPERASI_DATA|STATUS_DELETE|CREATE_DATE|UPDATE_DATE
0101|002|201803||07312841942925225214|1|0000004762067593317247667|Patsy Kulas|Patsy Kulas|00|L|Kab. Ciamis|19421130|Elliott Botsford|0000005274697442704701298|Jalan Dummy Slik 2535 No. 2404224222 Kab. Ciamis|Kelurahan Dummy 2129|Kecamatan Dummy 2023|0115|9248|31725260|40575647521|raleigh.dickinson@boyleswaniawski.co.uk|ID|001|Cartwright, Bechtelar and Boyle|722000|4212 Justyn Station|9000|1|002|C|T|20180731145354|
0101|002|201803||04300189056935544274|1|0000015305850696615801222|Margaret Labadie|Margaret Labadie|00|L|Kab. Ciamis|19670921|Carmine Donnelly|0000009468096051643058535|Jalan Dummy Slik 990 No. 981525789 Kab. Ciamis|Kelurahan Dummy 1455|Kecamatan Dummy 380|0115|21053|54592807|22218801474|donnie.luettgen@howellkihn.biz|ID|001|Quitzon, Kuhlman and Reilly|722000|444 Kuhlman View|9000|3|002|C|T|20180731145354|
0101|002|201803||01299041037062763424|1|0000001465606091796570726|Milford Labadie|Milford Labadie|00|L|Kab. Ciamis|19870924|Kiarra Leffler|0000011438157067240915806|Jalan Dummy Slik 706 No. 6043221231 Kab. Ciamis|Kelurahan Dummy 788|Kecamatan Dummy 912|0115|65363|130422401|83872136331|johanna@ebert.info|ID|001|Gutkowski Inc and Sons|722000|265 Harrison Oval|9000|1|002|C|T|20180731145354|
0101|002|201803||17315836373143233079|1|0000006206436326290953416|Garret Schimmel|Garret Schimmel|00|L|Kab. Ciamis|19800408|Myles Beahan|0000013875315213772749122|Jalan Dummy Slik 961 No. 9921602340 Kab. Ciamis|Kelurahan Dummy 933|Kecamatan Dummy 1834|0115|32875|136422949|70118617588|bobby_bernhard@homenick.ca|ID|001|Bins-Price|722000|50515 Carter Fords|9000|3|002|C|T|20180731145354|
0101|002|201803||17295182903745918584|1|0000006349210549997671319|Marty Conn|Marty Conn|00|L|Kab. Ciamis|19370902|Giovanna Blanda|0000006689243284322507732|Jalan Dummy Slik 2960 No. 7345781925 Kab. Ciamis|Kelurahan Dummy 242|Kecamatan Dummy 563|0115|56663|64128519|37412347330|deven@wiegand.info|ID|001|Nienow-Howe|722000|24461 Huels Trail|9000|2|002|C|T|20180731145354|
0101|002|201803||11980555757943447962|1|0000011269457233019698186|Jeanette Kertzmann|Jeanette Kertzmann|00|L|Kab. Ciamis|19591028|Caleigh Moore|0000012101333450059156048|Jalan Dummy Slik 1085 No. 7055928482 Kab. Ciamis|Kelurahan Dummy 2417|Kecamatan Dummy 627|0115|21606|180514635|42845133192|nola@bosco.uk|ID|001|Padberg-Murphy|722000|374 O'Keefe Crest|9000|1|296|C|T|20180731145354|
0101|014|201803||10632347972490469944|1|0000000118255787604619398|Jared Pollich|Jared Pollich|03|L|Kab. Pasaman|19840308|Gregorio Boyer|0000008101866208240472097|Jalan Dummy Slik 1531 No. 3394301037 Kab. Pasaman|Kelurahan Dummy 1621|Kecamatan Dummy 1|3402|28380|150223850|24648653218|leonard@terry.uk|ID|015|McKenzie Group|154930|65482 Kristina Via|9000|3|296|C|T|20180731145354|
0101|014|201803||08580305524290572967|1|0000000843039281211517388|Jamar Ryan|Jamar Ryan|03|L|Kab. Pasaman|19600408|Gladyce Wilkinson|0000004766466403374617045|Jalan Dummy Slik 2071 No. 105161277 Kab. Pasaman|Kelurahan Dummy 1626|Kecamatan Dummy 1187|3402|63593|154998791|59508872806|polly@jacobigislason.co.uk|ID|015|Klocko, Effertz and Gleichner|154930|20300 Wunsch View|9000|3|296|C|T|20180731145354|
0101|014|201803||17420203618757650331|1|0000013608667516127268085|Ransom Bartell|Ransom Bartell|03|L|Kab. Pasaman|19671223|Ansley Lowe|0000016103130518625348716|Jalan Dummy Slik 1756 No. 1214969718 Kab. Pasaman|Kelurahan Dummy 2753|Kecamatan Dummy 2063|3402|72694|215570500|87419029219|birdie@wolf.biz|ID|015|Emard-Schroeder|154930|4858 Wilfrid Alley|9000|2|296|C|T|20180731145354|
0101|014|201803||17476809905847107167|1|0000001941430689648404651|Emie Barrows|Emie Barrows|03|L|Kab. Pasaman|19750219|Nathan Johns|0000005844246935876919172|Jalan Dummy Slik 517 No. 898985673 Kab. Pasaman|Kelurahan Dummy 484|Kecamatan Dummy 1160|3402|6347|76374307|83094394908|kenny_glover@rice.com|ID|015|Renner Group|154930|15184 Yundt Route|9000|3|296|C|T|20180731145354|
0101|014|201803||04875154169892614728|1|0000010781460017002426731|Cruz Larson|Cruz Larson|03|L|Kab. Pasaman|19490709|Jaquelin Becker|0000010707659457892998420|Jalan Dummy Slik 1045 No. 5773404392 Kab. Pasaman|Kelurahan Dummy 814|Kecamatan Dummy 2003|3402|28300|261592497|47329973965|jeffery@cronin.info|ID|015|Pfeffer-Price|154930|6766 Shanahan Passage|9000|1|296|C|T|20180731145354|
0101|014|201803||00091672192344146953|1|0000007414466297919349479|Marilou Will|Marilou Will|03|L|Kab. Pasaman|19440929|Adrian Steuber|0000002198952820028722618|Jalan Dummy Slik 2755 No. 523694531 Kab. Pasaman|Kelurahan Dummy 2025|Kecamatan Dummy 1907|3402|51268|231016219|16780952689|winifred@sporer.info|ID|015|Johnston, Beahan and Ernser|154930|0822 Ferry Way|9000|3|296|C|T|20180731145354|
0101|014|201803||16378626386103251620|1|0000004808700835256070188|Isaac Bailey|Isaac Bailey|03|L|Kab. Pasaman|19501221|Kory Paucek|0000002692350236794032529|Jalan Dummy Slik 311 No. 3564878974 Kab. Pasaman|Kelurahan Dummy 420|Kecamatan Dummy 936|3402|16544|163001083|30023849516|anabelle@blandasporer.ca|ID|015|Larkin, Bauch and Luettgen|154930|58763 Ernser Circles|9000|3|296|C|T|20180731145354|
0101|014|201803||08432933039350427397|1|0000006645244596836472394|Reanna Monahan|Reanna Monahan|03|L|Kab. Pasaman|19880911|Tristian Kirlin|0000010859966959910614959|Jalan Dummy Slik 1651 No. 174046272 Kab. Pasaman|Kelurahan Dummy 745|Kecamatan Dummy 540|3402|74694|136108350|86189095381|marquis_prosacco@rippinjast.us|ID|015|Frami-Lueilwitz|154930|1610 Angela Turnpike|9000|1|296|C|T|20180731145354|
0101|014|201803||02181856289774491317|1|0000009585183318882133096|Autumn Collins|Autumn Collins|03|L|Kab. Pasaman|19451114|Nicolas Schaefer|0000015343066441721890063|Jalan Dummy Slik 248 No. 3033587087 Kab. Pasaman|Kelurahan Dummy 128|Kecamatan Dummy 2436|3402|98067|173056364|44986939442|maxie.oconner@emmerich.biz|ID|015|Wisoky LLC|154930|176 Strosin Grove|9000|2|296|C|T|20180731145354|
0101|014|201803||03162809137142900081|1|0000015368910803391617035|Willis Orn|Willis Orn|03|L|Kab. Pasaman|19410221|Iva Cartwright|0000014253691534796689570|Jalan Dummy Slik 2796 No. 9345145117 Kab. Pasaman|Kelurahan Dummy 1210|Kecamatan Dummy 1819|3402|30270|292489954|21038117307|murl@crist.info|ID|015|Langosh-Waters|154930|013 Frieda Skyway|9000|2|296|C|T|20180731145354|
0101|014|201803||00669285275206376582|1|0000009808276250529845594|Selena Labadie|Selena Labadie|03|L|Kab. Pasaman|19320604|Jude Gottlieb|0000006229291428802829664|Jalan Dummy Slik 2010 No. 6036098621 Kab. Pasaman|Kelurahan Dummy 1500|Kecamatan Dummy 1407|3402|91346|286344482|28778196454|alysa.skiles@watsica.info|ID|015|Kirlin LLC|154930|225 Berge Shores|9000|3|296|C|T|20180731145354|
0101|014|201803||12225688825847609022|1|0000013417518626205492797|Tatum Fadel|Tatum Fadel|03|L|Kab. Pasaman|19590818|Veronica Harvey|0000006253337275822746766|Jalan Dummy Slik 1932 No. 2226488345 Kab. Pasaman|Kelurahan Dummy 840|Kecamatan Dummy 2452|3402|20712|39763479|45353859417|torrey.sawayn@mitchellschamberger.name|ID|015|VonRueden-Simonis|154930|00163 Macejkovic Via|9000|1|296|C|T|20180731145354|
0101|014|201803||11119391752848175203|1|0000004368847188920609662|Gabriella Douglas|Gabriella Douglas|03|L|Kab. Pasaman|19750308|Rosalind Okuneva|0000000401828455991815778|Jalan Dummy Slik 1571 No. 1174540284 Kab. Pasaman|Kelurahan Dummy 2414|Kecamatan Dummy 2753|3402|50641|110248206|81926351437|lincoln@friesenveum.us|ID|015|Bogisich, Rice and Vandervort|154930|2482 Walker Drive|9000|3|296|C|T|20180731145354|
0101|014|201803||10550262839774533411|1|0000010398170544938449610|Arturo Marquardt|Arturo Marquardt|03|L|Kab. Pasaman|19790613|Wilfred Kozey|0000017815958450632046164|Jalan Dummy Slik 2766 No. 8542565465 Kab. Pasaman|Kelurahan Dummy 539|Kecamatan Dummy 2438|3402|66941|216876821|29667199532|estelle_smith@dickens.ca|ID|015|Lindgren, Cassin and Howell|154930|16335 Marjolaine Oval|9000|3|296|C|T|20180731145354|
0101|014|201803||09022637428290905220|1|0000009955040510693434132|Gavin Mraz|Gavin Mraz|03|L|Kab. Pasaman|19491129|Carley Zboncak|0000011872415076954895040|Jalan Dummy Slik 1962 No. 6313304056 Kab. Pasaman|Kelurahan Dummy 1052|Kecamatan Dummy 2979|3402|82261|220390637|37086410828|romaine@wildermanrosenbaum.co.uk|ID|015|Corkery Group|154930|6310 Leopold Underpass|9000|3|296|C|T|20180731145354|
0101|014|201803||03858443696801402825|1|0000007694171647431333052|Felicia Lehner|Felicia Lehner|03|L|Kab. Pasaman|19290128|Citlalli Dach|0000003860439177843334843|Jalan Dummy Slik 1218 No. 5256472167 Kab. Pasaman|Kelurahan Dummy 2832|Kecamatan Dummy 2989|3402|45686|282242963|70477684328|eli_waters@murphy.name|ID|015|Parisian, Blick and Rogahn|154930|27172 Ova Camp|9000|2|296|C|T|20180731145354|
0101|014|201803||00418218932470549086|1|0000002497679304854524840|Alanis Lind|Alanis Lind|03|L|Kab. Pasaman|19341128|River Miller|0000015997212337341930212|Jalan Dummy Slik 2199 No. 2706708188 Kab. Pasaman|Kelurahan Dummy 834|Kecamatan Dummy 1660|3402|76615|135605243|56938905498|harrison@glovermueller.info|ID|015|Barrows Inc and Sons|154930|784 Langworth Bypass|9000|3|296|C|T|20180731145354|
0101|014|201803||15215310719713722244|1|0000000428335464645558104|Rowan Lemke|Rowan Lemke|03|L|Kab. Pasaman|19811202|Camille Mills|0000017822281731706286531|Jalan Dummy Slik 2677 No. 3000830525 Kab. Pasaman|Kelurahan Dummy 1303|Kecamatan Dummy 1570|3402|44564|274475875|43786559011|hilbert@hackett.us|ID|015|Bartoletti, Ankunding and Osinski|154930|55024 Bradtke Ports|9000|2|296|C|T|20180731145354|
0101|014|201803||16354160670036111332|1|0000007018158335861867408|Billy Bernhard|Billy Bernhard|03|L|Kab. Pasaman|19560722|Jovan Will|0000004782732810457038475|Jalan Dummy Slik 2252 No. 253641332 Kab. Pasaman|Kelurahan Dummy 120|Kecamatan Dummy 662|3402|97345|29544638|74719479489|monserrat_harber@satterfield.biz|ID|015|Schroeder, Yost and Crona|154930|05324 Halvorson Well|9000|2|296|C|T|20180731145354|
0101|014|201803||06210741660664297136|1|0000007080909307554079565|Trever Feest|Trever Feest|03|L|Kab. Pasaman|19620627|Garry Thompson|0000007297019573863015674|Jalan Dummy Slik 967 No. 1973176642 Kab. Pasaman|Kelurahan Dummy 1365|Kecamatan Dummy 1542|6301|48533|106027343|51776763165|destin_kshlerin@upton.ca|ID|029|Lynch-Mueller|523800|02535 Gerda Heights|9000|2|887|C|T|20180731145354|
0101|028|201803||17192756415667098582|1|0000017586104803816265191|Modesto Simonis|Modesto Simonis|05|P|Provinsi Gorontalo|19320620|Carolanne Casper|0000013284473214420209367|Jalan Dummy Slik 2053 No. 8738829106 Provinsi Gorontalo|Kelurahan Dummy 2293|Kecamatan Dummy 1386|6301|16966|140380215|46275129350|tremaine_lynch@stiedemann.uk|ID|029|Hodkiewicz, Rogahn and Altenwerth|523800|676 Treutel Lock|9000|1|887|C|T|20180731145354|
0101|028|201803||07970894911757386873|1|0000000919977711656147873|Ottilie Sporer|Ottilie Sporer|05|P|Provinsi Gorontalo|19550310|Aron Bechtelar|0000006747366629404092726|Jalan Dummy Slik 2239 No. 6129112759 Provinsi Gorontalo|Kelurahan Dummy 2693|Kecamatan Dummy 2511|6301|45101|145074181|38005748448|jacey_marquardt@emmerich.ca|ID|029|Connelly-Witting|523800|631 Prohaska Mountain|9000|2|887|C|T|20180731145354|
0101|028|201803||12593677711873926245|1|0000010678542703367285977|Louie Haley|Louie Haley|05|P|Provinsi Gorontalo|19900210|Josefina Mohr|0000009191169898203192237|Jalan Dummy Slik 499 No. 6846386742 Provinsi Gorontalo|Kelurahan Dummy 370|Kecamatan Dummy 7|6301|89246|48128829|49139618157|julie.wilderman@kohler.info|ID|029|O'Connell-Schamberger|523800|2414 Pagac Harbor|9000|3|887|C|T|20180731145354|
0101|028|201803||07877735844853836241|1|0000001055250694264237935|Bennett Cronin|Bennett Cronin|05|P|Provinsi Gorontalo|19600529|Jeramie Kirlin|0000014803267333286870622|Jalan Dummy Slik 199 No. 1548788013 Provinsi Gorontalo|Kelurahan Dummy 92|Kecamatan Dummy 288|6301|88979|89807490|19480043393|cassandra@kuvalis.uk|ID|029|Weber-Batz|523800|0081 Buckridge Meadows|9000|3|887|C|T|20180731145354|
0101|028|201803||17381077641580578721|1|0000016585628126987556528|Domenica Gutmann|Domenica Gutmann|05|P|Provinsi Gorontalo|19430331|Julius Kulas|0000000426422268687332146|Jalan Dummy Slik 1817 No. 6865755346 Provinsi Gorontalo|Kelurahan Dummy 842|Kecamatan Dummy 1953|6301|38306|292045342|27761170374|donnell@schroederhalvorson.info|ID|029|Bernier-Krajcik|523800|258 Nikki Grove|9000|1|887|C|T|20180731145354|
0101|028|201803||00211043020208302014|1|0000001801787042001114240|Ana Becker|Ana Becker|05|P|Provinsi Gorontalo|19550409|Rozella Dach|0000006867216239930320416|Jalan Dummy Slik 1027 No. 5068922795 Provinsi Gorontalo|Kelurahan Dummy 412|Kecamatan Dummy 1684|6301|80615|58100213|36381902664|ansel_donnelly@kilback.name|ID|029|Dibbert, Walsh and Pollich|523800|658 Camila Corners|9000|2|887|C|T|20180731145354|
0101|028|201803||06191439689510610535|1|0000009643744606111848502|Johan Bednar|Johan Bednar|05|P|Provinsi Gorontalo|19750829|Duane Morar|0000000571182903081278605|Jalan Dummy Slik 1233 No. 1867349266 Provinsi Gorontalo|Kelurahan Dummy 161|Kecamatan Dummy 1836|6301|15047|198721312|38815831948|nathanael_hermiston@effertz.biz|ID|029|Kohler Inc and Sons|523800|4444 Hilpert Ford|9000|3|887|C|T|20180731145354|
0101|028|201803||02467737731120978619|1|0000015339373848183975692|Kimberly Bergstrom|Kimberly Bergstrom|05|P|Provinsi Gorontalo|19800831|Brook Marvin|0000015855773013334200198|Jalan Dummy Slik 2684 No. 3269838283 Provinsi Gorontalo|Kelurahan Dummy 2129|Kecamatan Dummy 2734|6301|35012|64749686|48850380858|name_gottlieb@dooley.co.uk|ID|029|McClure-Brakus|523800|8236 Rosenbaum Rapid|9000|3|887|C|T|20180731145354|
0101|028|201803||14146172006325467952|1|0000005613298543930252913|Karianne Stracke|Karianne Stracke|05|P|Provinsi Gorontalo|19881210|Kaelyn Moore|0000011147635422627025575|Jalan Dummy Slik 2058 No. 7145173762 Provinsi Gorontalo|Kelurahan Dummy 198|Kecamatan Dummy 1541|6301|62357|289890182|32428883498|evangeline@armstrongmayer.biz|ID|029|Ondricka LLC|523800|3131 Funk Walks|9000|1|887|C|T|20180731145354|
0101|028|201803||04507900365081235582|1|0000010387612487088767247|Krystel Bartoletti|Krystel Bartoletti|05|P|Provinsi Gorontalo|19590501|George Ortiz|0000004939531260337707764|Jalan Dummy Slik 2952 No. 365389438 Provinsi Gorontalo|Kelurahan Dummy 2474|Kecamatan Dummy 1791|6301|24466|278024303|34026354827|evalyn_schmidt@haneprice.uk|ID|029|Ward Inc and Sons|523800|354 Nils Branch|9000|2|887|C|T|20180731145354|
0101|028|201803||13141334912680211324|1|0000005045413465041383577|Idell Boyle|Idell Boyle|05|P|Provinsi Gorontalo|19481129|Elroy Mraz|0000004574003888559695612|Jalan Dummy Slik 2809 No. 4759287641 Provinsi Gorontalo|Kelurahan Dummy 477|Kecamatan Dummy 1609|6301|8868|21299992|63420557700|henderson@steuber.us|ID|029|Kutch Inc and Sons|523800|1681 Goyette Spur|9000|3|887|C|T|20180731145354|
0101|028|201803||02662921725335536947|1|0000013524087549358595550|Audreanne Nader|Audreanne Nader|05|P|Provinsi Gorontalo|19280501|Earnestine Upton|0000006712176467440438835|Jalan Dummy Slik 51 No. 5733406509 Provinsi Gorontalo|Kelurahan Dummy 789|Kecamatan Dummy 2696|6301|6211|220624695|20478893820|jackie@kassulkerolfson.name|ID|029|Weissnat-Marks|523800|441 Hirthe Port|9000|3|887|C|T|20180731145354|
0101|028|201803||05794115060146632138|1|0000017812268794143374898|Marianne O'Conner|Marianne O'Conner|05|P|Provinsi Gorontalo|19490417|Mayra Bruen|0000009705112180603737001|Jalan Dummy Slik 1864 No. 8987893996 Provinsi Gorontalo|Kelurahan Dummy 938|Kecamatan Dummy 1798|6301|24737|75308908|11070019602|grace@rempelokuneva.ca|ID|029|Kozey, Wehner and Emard|523800|775 Sally Knoll|9000|3|887|C|T|20180731145354|
0101|028|201803||03969218570409084711|1|0000016917578378987825606|Ferne Ankunding|Ferne Ankunding|05|P|Provinsi Gorontalo|19780910|Effie Crooks|0000008066425103308218628|Jalan Dummy Slik 1225 No. 5388775745 Provinsi Gorontalo|Kelurahan Dummy 915|Kecamatan Dummy 1094|6301|40513|253371912|46211339393|geovanny@hyatt.ca|ID|029|Jerde, Wyman and Mayert|523800|035 Quitzon Ridges|9000|1|887|C|T|20180731145354|
0101|028|201803||03105163575680675433|1|0000010259551420505857458|Jamel Murray|Jamel Murray|05|P|Provinsi Gorontalo|19520721|Dora Renner|0000005370437444074877748|Jalan Dummy Slik 493 No. 848176960 Provinsi Gorontalo|Kelurahan Dummy 2079|Kecamatan Dummy 33|6301|89309|195685901|46027122575|sally@bernier.co.uk|ID|029|Pfeffer Group|523800|0588 Vandervort Fort|9000|3|887|C|T|20180731145354|
0101|028|201803||13827241433926373185|1|0000006326809204375708384|Princess Abernathy|Princess Abernathy|05|P|Provinsi Gorontalo|19540211|Hailey Raynor|0000000358897614395302854|Jalan Dummy Slik 1369 No. 9383016372 Provinsi Gorontalo|Kelurahan Dummy 1353|Kecamatan Dummy 2936|6301|24761|278702879|31175840414|evalyn.champlin@wiegandherman.info|ID|029|Satterfield-O'Conner|523800|5368 Celestine Via|9000|1|887|C|T|20180731145354|
0101|028|201803||17739319013980252332|1|0000001228275386625687591|Walter Wisozk|Walter Wisozk|05|P|Provinsi Gorontalo|19280425|Michale Keeling|0000018410255871126622113|Jalan Dummy Slik 296 No. 4072970503 Provinsi Gorontalo|Kelurahan Dummy 2846|Kecamatan Dummy 1314|6301|14901|145678378|87622959598|rickey.bins@ondrickakoss.biz|ID|029|Considine Group|523800|3845 Mann Inlet|9000|1|887|C|T|20180731145354|
0101|028|201803||05479494232840579540|1|0000005302165454048646943|Lilyan Mante|Lilyan Mante|05|P|Provinsi Gorontalo|19640501|Moises Haley|0000003814251314933745145|Jalan Dummy Slik 1257 No. 5672729535 Provinsi Gorontalo|Kelurahan Dummy 2101|Kecamatan Dummy 1805|6301|34609|30013464|25514855807|amari@koelpinhahn.ca|ID|029|Weissnat, Muller and Reynolds|523800|728 Dylan Highway|9000|2|887|C|T|20180731145354|
0101|028|201803||02053012539464868973|1|0000004594191954063250588|Dorothea Hudson|Dorothea Hudson|05|P|Provinsi Gorontalo|19770914|Rosalia Kertzmann|0000006059524608077538709|Jalan Dummy Slik 2151 No. 3536298 Provinsi Gorontalo|Kelurahan Dummy 2518|Kecamatan Dummy 2937|6301|84940|192852258|28195018514|gaetano_heaney@wittinglangworth.com|ID|029|Erdman, Braun and Beier|523800|4380 Adams Lakes|9000|2|887|C|T|20180731145354|
0101|022|201803||00031446553639223370|1|0000016636490685102864182|Mark Tremblay|Mark Tremblay|04|P|Kab. Kayong Utara|19880204|Sherwood Russel|0000004458191503987374717|Jalan Dummy Slik 2019 No. 4501213676 Kab. Kayong Utara|Kelurahan Dummy 19|Kecamatan Dummy 110|5312|56033|85752376|43462001762|marcelino@funkprice.us|ID|022|Koss-Wiza|451001|634 Walton Vista|9000|2|276|C|T|20180731145354|
0101|022|201803||04253587736147687825|1|0000008454543170801822383|Thaddeus Carter|Thaddeus Carter|04|P|Kab. Kayong Utara|19450501|Kiera Langworth|0000004223450026828433530|Jalan Dummy Slik 2591 No. 4087005250 Kab. Kayong Utara|Kelurahan Dummy 2728|Kecamatan Dummy 732|5312|55248|163214034|38914082290|sheridan_gutkowski@reillyziemann.name|ID|022|Schuster-Krajcik|451001|8186 Gutkowski View|9000|2|276|C|T|20180731145354|
0101|022|201803||08302496534261221304|1|0000012634472817917224242|Lacey Parker|Lacey Parker|04|P|Kab. Kayong Utara|19470714|Stefanie Hackett|0000016972907772312091011|Jalan Dummy Slik 2848 No. 2193930430 Kab. Kayong Utara|Kelurahan Dummy 1242|Kecamatan Dummy 788|5312|78730|273395886|18315869207|immanuel@mrazkuphal.biz|ID|022|Ryan, Hahn and Gaylord|451001|534 Wilderman Extension|9000|1|276|C|T|20180731145354|
0101|022|201803||10406754416338805372|1|0000009552554695644890357|Loyce Reichert|Loyce Reichert|04|P|Kab. Kayong Utara|19890319|Jonathon Schneider|0000013607781603464795197|Jalan Dummy Slik 2334 No. 3257509402 Kab. Kayong Utara|Kelurahan Dummy 581|Kecamatan Dummy 2934|5312|14273|153735288|54132581232|janae@kuhnmayer.info|ID|022|Schneider Group|451001|133 Yost Centers|9000|2|276|C|T|20180731145354|
0101|022|201803||00451138904553217513|1|0000003417870535779915843|Mckenna Beer|Mckenna Beer|04|P|Kab. Kayong Utara|19380420|Maybelle Marks|0000001599329498608585386|Jalan Dummy Slik 1715 No. 8936479551 Kab. Kayong Utara|Kelurahan Dummy 1371|Kecamatan Dummy 2323|5312|92618|229219461|35331033103|anita@volkmanwest.name|ID|022|Kautzer-Bartoletti|451001|11008 Johnnie Camp|9000|3|276|C|T|20180731145354|
0101|022|201803||11047765006325427181|1|0000007776446549133742953|Kristin Lakin|Kristin Lakin|04|P|Kab. Kayong Utara|19900420|Ernesto Kuhn|0000002871697567488197318|Jalan Dummy Slik 1983 No. 9853679378 Kab. Kayong Utara|Kelurahan Dummy 450|Kecamatan Dummy 1696|5312|68298|149475505|83206163573|noble_champlin@wintheiserconnelly.name|ID|022|Schroeder-Feeney|451001|8738 Korey Point|9000|3|276|C|T|20180731145354|
0101|022|201803||18399285190322635408|1|0000017147102996297632899|Sonny Schowalter|Sonny Schowalter|04|P|Kab. Kayong Utara|19431118|Jalen Kozey|0000011358984907859395645|Jalan Dummy Slik 634 No. 5736638324 Kab. Kayong Utara|Kelurahan Dummy 1405|Kecamatan Dummy 315|5312|2217|237326726|46287647284|aletha@jaskolski.co.uk|ID|022|Berge Group|451001|848 Wuckert Square|9000|3|276|C|T|20180731145354|
0101|022|201803||08943730185098197542|1|0000018411082572630064565|Bernhard Langosh|Bernhard Langosh|04|P|Kab. Kayong Utara|19830614|Wilma Gorczany|0000004580922834740557030|Jalan Dummy Slik 1594 No. 2972343449 Kab. Kayong Utara|Kelurahan Dummy 683|Kecamatan Dummy 2828|5312|32871|41334766|32851868112|melvina.kassulke@bergnaumrodriguez.com|ID|022|Metz-Wyman|451001|6256 Huels Shoal|9000|2|276|C|T|20180731145354|
